Date,Adj Close,Fast %K,Slow %K(D),Slow %D(J),J Binary(80%),J Binary(50%),Open,High,Low,Close,Volume,macd,macds,macdo,VIX,Bullish,Neutral,Bearish,Bullish 8-Week Mov Avg,Bull-Bear Spread,Fear Greed,Put Call
2016-08-01,2170.8401 ,80.7942 ,89.6296 ,91.7257 ,1.0000 ,1.0000 ,2173.1499 ,2178.2900 ,2166.2100 ,2170.8401 ,3505990000.0000 ,20.5054 ,21.2993 ,-0.7939 ,12.4400 ,0.31 ,0.4000 ,0.28 ,0.3000 ,0.0300 ,64.0000 ,0.7200 
2016-08-02,2157.0300 ,33.7283 ,77.6449 ,86.4460 ,1.0000 ,1.0000 ,2169.9399 ,2170.2000 ,2147.5801 ,2157.0300 ,3848750000.0000 ,18.4949 ,20.7384 ,-2.2435 ,13.3700 ,0.31 ,0.4000 ,0.28 ,0.3000 ,0.0300 ,78.0000 ,0.7200 
2016-08-03,2163.7900 ,52.7840 ,70.3004 ,79.1916 ,0.0000 ,1.0000 ,2156.8101 ,2163.7900 ,2152.5601 ,2163.7900 ,3786530000.0000 ,17.2482 ,20.0404 ,-2.7922 ,12.8600 ,0.31 ,0.4000 ,0.28 ,0.3000 ,0.0300 ,80.0000 ,0.5900 
2016-08-04,2164.2500 ,54.2818 ,62.7792 ,70.2415 ,0.0000 ,1.0000 ,2163.5100 ,2168.1899 ,2159.0701 ,2164.2500 ,3709200000.0000 ,16.1115 ,19.2546 ,-3.1431 ,12.4200 ,0.30 ,0.4300 ,0.27 ,0.3000 ,0.0300 ,81.0000 ,0.6500 
2016-08-05,2182.8701 ,100.0000 ,64.3177 ,65.7991 ,0.0000 ,1.0000 ,2168.7900 ,2182.8701 ,2168.7900 ,2182.8701 ,3663070000.0000 ,16.5228 ,18.7082 ,-2.1855 ,11.3900 ,0.30 ,0.4300 ,0.27 ,0.3000 ,0.0300 ,85.0000 ,0.5200 
2016-08-08,2180.8899 ,87.9819 ,65.7552 ,64.2840 ,0.0000 ,1.0000 ,2183.7600 ,2185.4399 ,2177.8501 ,2180.8899 ,3327550000.0000 ,16.4987 ,18.2663 ,-1.7676 ,11.5000 ,0.30 ,0.4300 ,0.27 ,0.3000 ,0.0300 ,80.0000 ,0.5800 
2016-08-09,2181.7400 ,85.2297 ,76.0555 ,68.7095 ,0.0000 ,1.0000 ,2182.2400 ,2187.6599 ,2178.6101 ,2181.7400 ,3334300000.0000 ,16.3596 ,17.8850 ,-1.5253 ,11.6600 ,0.30 ,0.4300 ,0.27 ,0.3000 ,0.0300 ,75.0000 ,0.6100 
2016-08-10,2175.4900 ,69.6358 ,79.4258 ,73.7455 ,0.0000 ,1.0000 ,2182.8101 ,2183.4099 ,2172.0000 ,2175.4900 ,3254950000.0000 ,15.5657 ,17.4211 ,-1.8554 ,12.0500 ,0.30 ,0.4300 ,0.27 ,0.3000 ,0.0300 ,78.0000 ,0.6200 
2016-08-11,2185.7900 ,93.4918 ,87.2678 ,80.9164 ,1.0000 ,1.0000 ,2177.9700 ,2188.4500 ,2177.9700 ,2185.7900 ,3423160000.0000 ,15.5879 ,17.0545 ,-1.4666 ,11.6800 ,0.31 ,0.4200 ,0.27 ,0.3100 ,0.0500 ,78.0000 ,0.6100 
2016-08-12,2184.0500 ,89.2344 ,85.1147 ,83.9361 ,1.0000 ,1.0000 ,2183.7400 ,2186.2800 ,2179.4199 ,2184.0500 ,3000660000.0000 ,15.2889 ,16.7014 ,-1.4125 ,11.5500 ,0.31 ,0.4200 ,0.27 ,0.3100 ,0.0500 ,75.0000 ,0.5500 
2016-08-15,2190.1499 ,92.0827 ,85.9349 ,86.1058 ,1.0000 ,1.0000 ,2186.0801 ,2193.8101 ,2186.0801 ,2190.1499 ,3078530000.0000 ,15.3669 ,16.4345 ,-1.0675 ,11.8100 ,0.31 ,0.4200 ,0.27 ,0.3100 ,0.0500 ,78.0000 ,0.5100 
2016-08-16,2178.1499 ,66.1255 ,82.1140 ,84.3879 ,1.0000 ,1.0000 ,2186.2400 ,2186.2400 ,2178.1399 ,2178.1499 ,3196400000.0000 ,14.2957 ,16.0067 ,-1.7110 ,12.6400 ,0.31 ,0.4200 ,0.27 ,0.3100 ,0.0500 ,78.0000 ,0.7000 
2016-08-17,2182.2200 ,74.9295 ,83.1728 ,83.7406 ,1.0000 ,1.0000 ,2177.8401 ,2183.0801 ,2168.5000 ,2182.2200 ,3388910000.0000 ,13.6182 ,15.5290 ,-1.9108 ,12.1900 ,0.31 ,0.4200 ,0.27 ,0.3100 ,0.0500 ,77.0000 ,0.5900 
2016-08-18,2187.0200 ,85.3125 ,81.5369 ,82.2746 ,1.0000 ,1.0000 ,2181.8999 ,2187.0300 ,2180.4600 ,2187.0200 ,3300570000.0000 ,13.3151 ,15.0863 ,-1.7711 ,11.4300 ,0.36 ,0.3800 ,0.26 ,0.3300 ,0.0900 ,78.0000 ,0.5400 
2016-08-19,2183.8701 ,78.4989 ,79.3898 ,81.3665 ,1.0000 ,1.0000 ,2184.2400 ,2185.0000 ,2175.1299 ,2183.8701 ,3084800000.0000 ,12.6747 ,14.6039 ,-1.9293 ,11.3400 ,0.36 ,0.3800 ,0.26 ,0.3300 ,0.0900 ,76.0000 ,0.6000 
2016-08-22,2182.6399 ,75.8378 ,76.1409 ,79.0225 ,0.0000 ,1.0000 ,2181.5801 ,2185.1499 ,2175.9600 ,2182.6399 ,2777550000.0000 ,11.9303 ,14.0692 ,-2.1389 ,12.2700 ,0.36 ,0.3800 ,0.26 ,0.3300 ,0.0900 ,74.0000 ,0.6300 
2016-08-23,2186.8999 ,83.2481 ,79.5654 ,78.3654 ,0.0000 ,1.0000 ,2187.8101 ,2193.4199 ,2186.8000 ,2186.8999 ,3041490000.0000 ,11.5509 ,13.5656 ,-2.0146 ,12.3800 ,0.36 ,0.3800 ,0.26 ,0.3300 ,0.0900 ,75.0000 ,0.5600 
2016-08-24,2175.4399 ,47.1211 ,74.0037 ,76.5700 ,0.0000 ,1.0000 ,2185.0901 ,2186.6599 ,2171.2500 ,2175.4399 ,3148280000.0000 ,10.2079 ,12.8940 ,-2.6861 ,13.4500 ,0.36 ,0.3800 ,0.26 ,0.3300 ,0.0900 ,70.0000 ,0.6800 
2016-08-25,2172.4700 ,15.6853 ,60.0783 ,71.2158 ,0.0000 ,1.0000 ,2173.2900 ,2179.0000 ,2169.7400 ,2172.4700 ,2969310000.0000 ,8.8025 ,12.0757 ,-3.2733 ,13.6300 ,0.29 ,0.4100 ,0.30 ,0.3300 ,0.0000 ,65.0000 ,0.7500 
2016-08-26,2169.0400 ,25.8830 ,49.5551 ,61.2123 ,0.0000 ,1.0000 ,2175.1001 ,2187.9399 ,2160.3899 ,2169.0400 ,3342340000.0000 ,7.3274 ,11.1260 ,-3.7987 ,13.6500 ,0.29 ,0.4100 ,0.30 ,0.3300 ,0.0000 ,63.0000 ,0.7300 
2016-08-29,2180.3799 ,59.8142 ,46.3503 ,51.9946 ,0.0000 ,1.0000 ,2170.1899 ,2183.4800 ,2170.1899 ,2180.3799 ,2654780000.0000 ,6.9928 ,10.2994 ,-3.3066 ,12.9400 ,0.29 ,0.4100 ,0.30 ,0.3300 ,0.0000 ,64.0000 ,0.6000 
2016-08-30,2176.1201 ,47.0681 ,39.1143 ,45.0066 ,0.0000 ,0.0000 ,2179.4500 ,2182.2700 ,2170.4099 ,2176.1201 ,3006800000.0000 ,6.3112 ,9.5017 ,-3.1906 ,13.1200 ,0.29 ,0.4100 ,0.30 ,0.3300 ,0.0000 ,64.0000 ,0.6300 
2016-08-31,2170.9500 ,31.5979 ,36.0097 ,40.4915 ,0.0000 ,0.0000 ,2173.5601 ,2173.7900 ,2161.3501 ,2170.9500 ,3766390000.0000 ,5.2927 ,8.6599 ,-3.3672 ,13.4200 ,0.29 ,0.4100 ,0.30 ,0.3300 ,0.0000 ,62.0000 ,0.7000 
2016-09-01,2170.8601 ,37.5001 ,40.3726 ,38.4989 ,0.0000 ,0.0000 ,2171.3301 ,2173.5601 ,2157.0901 ,2170.8601 ,3392120000.0000 ,4.4274 ,7.8134 ,-3.3861 ,13.4800 ,0.29 ,0.4000 ,0.32 ,0.3200 ,-0.0300 ,63.0000 ,0.7000 
2016-09-02,2179.9800 ,62.3364 ,47.6633 ,41.3485 ,0.0000 ,0.0000 ,2177.4900 ,2184.8701 ,2173.5901 ,2179.9800 ,3091120000.0000 ,4.4264 ,7.1360 ,-2.7096 ,11.9800 ,0.29 ,0.4000 ,0.32 ,0.3200 ,-0.0300 ,63.0000 ,0.6100 
2016-09-06,2186.4800 ,80.8974 ,51.8800 ,46.6386 ,0.0000 ,0.0000 ,2181.6101 ,2186.5701 ,2175.1001 ,2186.4800 ,3447650000.0000 ,4.8938 ,6.6876 ,-1.7938 ,12.0200 ,0.29 ,0.4000 ,0.32 ,0.3200 ,-0.0300 ,65.0000 ,0.5000 
2016-09-07,2186.1599 ,80.0164 ,58.4696 ,52.6710 ,0.0000 ,1.0000 ,2185.1699 ,2187.8701 ,2179.0701 ,2186.1599 ,3319420000.0000 ,5.1786 ,6.3858 ,-1.2072 ,11.9400 ,0.29 ,0.4000 ,0.32 ,0.3200 ,-0.0300 ,64.0000 ,0.5700 
2016-09-08,2181.3000 ,66.6393 ,65.4779 ,58.6092 ,0.0000 ,1.0000 ,2182.7600 ,2184.9399 ,2177.4900 ,2181.3000 ,3727840000.0000 ,4.9551 ,6.0996 ,-1.1446 ,12.5100 ,0.30 ,0.4200 ,0.28 ,0.3100 ,0.0100 ,69.0000 ,0.6100 
2016-09-09,2127.8101 ,0.0000 ,57.9779 ,60.6418 ,0.0000 ,1.0000 ,2169.0801 ,2169.0801 ,2127.8101 ,2127.8101 ,4233960000.0000 ,0.4565 ,4.9710 ,-4.5145 ,17.5000 ,0.30 ,0.4200 ,0.28 ,0.3100 ,0.0100 ,47.0000 ,0.7800 
2016-09-12,2159.0400 ,53.7282 ,56.2563 ,59.9040 ,0.0000 ,1.0000 ,2120.8601 ,2163.3000 ,2119.1201 ,2159.0400 ,4010480000.0000 ,-0.5820 ,3.8604 ,-4.4424 ,15.1600 ,0.30 ,0.4200 ,0.28 ,0.3100 ,0.0100 ,55.0000 ,0.6400 
2016-09-13,2127.0200 ,10.6325 ,42.2033 ,52.1458 ,0.0000 ,1.0000 ,2150.4700 ,2150.4700 ,2120.2700 ,2127.0200 ,4141670000.0000 ,-3.9433 ,2.2997 ,-6.2430 ,17.8500 ,0.30 ,0.4200 ,0.28 ,0.3100 ,0.0100 ,36.0000 ,0.7500 
2016-09-14,2125.7700 ,9.6628 ,28.1325 ,42.1974 ,0.0000 ,0.0000 ,2127.8601 ,2141.3301 ,2119.8999 ,2125.7700 ,3664100000.0000 ,-6.6316 ,0.5134 ,-7.1450 ,18.1400 ,0.30 ,0.4200 ,0.28 ,0.3100 ,0.0100 ,34.0000 ,0.5500 
2016-09-15,2147.2600 ,40.8892 ,22.9825 ,31.1061 ,0.0000 ,0.0000 ,2125.3601 ,2151.3101 ,2122.3601 ,2147.2600 ,3373720000.0000 ,-6.9479 ,-0.9788 ,-5.9690 ,16.3000 ,0.28 ,0.3600 ,0.36 ,0.3000 ,-0.0800 ,39.0000 ,0.7000 
2016-09-16,2139.1599 ,29.1192 ,28.8064 ,26.6405 ,0.0000 ,0.0000 ,2146.4800 ,2146.4800 ,2131.2000 ,2139.1599 ,5014360000.0000 ,-7.7627 ,-2.3356 ,-5.4271 ,15.3700 ,0.28 ,0.3600 ,0.36 ,0.3000 ,-0.0800 ,44.0000 ,0.6500 
2016-09-19,2139.1201 ,29.0909 ,23.8789 ,25.2226 ,0.0000 ,0.0000 ,2143.9900 ,2153.6101 ,2135.9099 ,2139.1201 ,3163000000.0000 ,-8.3158 ,-3.5316 ,-4.7841 ,15.5300 ,0.28 ,0.3600 ,0.36 ,0.3000 ,-0.0800 ,45.0000 ,0.5600 
2016-09-20,2139.7600 ,30.0217 ,27.7568 ,26.8140 ,0.0000 ,0.0000 ,2145.9399 ,2150.8000 ,2139.1699 ,2139.7600 ,3140730000.0000 ,-8.6033 ,-4.5460 ,-4.0573 ,15.9200 ,0.28 ,0.3600 ,0.36 ,0.3000 ,-0.0800 ,45.0000 ,0.6600 
2016-09-21,2163.1201 ,64.0000 ,38.6242 ,30.0866 ,0.0000 ,0.0000 ,2144.5801 ,2165.1101 ,2139.5701 ,2163.1201 ,3712090000.0000 ,-6.8670 ,-5.0102 ,-1.8569 ,13.3000 ,0.28 ,0.3600 ,0.36 ,0.3000 ,-0.0800 ,54.0000 ,0.6300 
2016-09-22,2177.1799 ,84.4506 ,47.3365 ,37.9058 ,0.0000 ,0.0000 ,2170.9399 ,2179.9900 ,2170.9399 ,2177.1799 ,3552830000.0000 ,-4.3069 ,-4.8695 ,0.5626 ,12.0200 ,0.25 ,0.3700 ,0.38 ,0.3000 ,-0.1300 ,59.0000 ,0.5700 
2016-09-23,2164.6899 ,66.2834 ,54.7693 ,46.9100 ,0.0000 ,0.0000 ,2173.2900 ,2173.7500 ,2163.9700 ,2164.6899 ,3317190000.0000 ,-3.2483 ,-4.5453 ,1.2970 ,12.2900 ,0.25 ,0.3700 ,0.38 ,0.3000 ,-0.1300 ,53.0000 ,0.6500 
2016-09-26,2146.1001 ,39.2436 ,56.7999 ,52.9686 ,0.0000 ,1.0000 ,2158.5400 ,2158.5400 ,2145.0400 ,2146.1001 ,3216170000.0000 ,-3.8649 ,-4.4092 ,0.5443 ,14.5000 ,0.25 ,0.3700 ,0.38 ,0.3000 ,-0.1300 ,47.0000 ,0.7300 
2016-09-27,2159.9299 ,59.3597 ,62.6675 ,58.0789 ,0.0000 ,1.0000 ,2146.0400 ,2161.1299 ,2141.5500 ,2159.9299 ,3437770000.0000 ,-3.2007 ,-4.1675 ,0.9668 ,13.1000 ,0.25 ,0.3700 ,0.38 ,0.3000 ,-0.1300 ,45.0000 ,0.6200 
2016-09-28,2171.3701 ,79.3834 ,65.7441 ,61.7372 ,0.0000 ,1.0000 ,2161.8501 ,2172.3999 ,2151.7900 ,2171.3701 ,3891460000.0000 ,-1.7313 ,-3.6803 ,1.9490 ,12.3900 ,0.25 ,0.3700 ,0.38 ,0.3000 ,-0.1300 ,45.0000 ,0.6500 
2016-09-29,2151.1299 ,52.5872 ,59.3715 ,62.5944 ,0.0000 ,1.0000 ,2168.8999 ,2172.6699 ,2145.2000 ,2151.1299 ,4249220000.0000 ,-2.1748 ,-3.3792 ,1.2043 ,14.0200 ,0.24 ,0.3900 ,0.37 ,0.2900 ,-0.1300 ,44.0000 ,0.7400 
2016-09-30,2168.2700 ,80.7459 ,62.2640 ,62.4599 ,0.0000 ,1.0000 ,2156.5100 ,2175.3000 ,2156.5100 ,2168.2700 ,4173340000.0000 ,-1.1303 ,-2.9294 ,1.7991 ,13.2900 ,0.24 ,0.3900 ,0.37 ,0.2900 ,-0.1300 ,43.0000 ,0.6100 
2016-10-03,2161.2000 ,68.7302 ,68.1613 ,63.2656 ,0.0000 ,1.0000 ,2164.3301 ,2164.4099 ,2154.7700 ,2161.2000 ,3137550000.0000 ,-0.8630 ,-2.5161 ,1.6531 ,13.5700 ,0.24 ,0.3900 ,0.37 ,0.2900 ,-0.1300 ,45.0000 ,0.6400 
2016-10-04,2150.4900 ,50.9070 ,66.4707 ,65.6320 ,0.0000 ,1.0000 ,2163.3701 ,2165.4600 ,2144.0100 ,2150.4900 ,3750890000.0000 ,-1.4981 ,-2.3125 ,0.8144 ,13.6300 ,0.24 ,0.3900 ,0.37 ,0.2900 ,-0.1300 ,49.0000 ,0.5100 
2016-10-05,2159.7300 ,64.8446 ,63.5630 ,66.0650 ,0.0000 ,1.0000 ,2155.1499 ,2163.9500 ,2155.1499 ,2159.7300 ,3906550000.0000 ,-1.2416 ,-2.0983 ,0.8568 ,12.9900 ,0.24 ,0.3900 ,0.37 ,0.2900 ,-0.1300 ,49.0000 ,0.5800 
2016-10-06,2160.7700 ,60.6068 ,65.1669 ,65.0669 ,0.0000 ,1.0000 ,2158.2200 ,2162.9299 ,2150.2800 ,2160.7700 ,3461550000.0000 ,-0.9435 ,-1.8674 ,0.9239 ,12.8400 ,0.29 ,0.4300 ,0.28 ,0.2900 ,0.0100 ,52.0000 ,0.7100 
2016-10-07,2153.7400 ,40.4493 ,57.1076 ,61.9458 ,0.0000 ,1.0000 ,2164.1899 ,2165.8601 ,2144.8501 ,2153.7400 ,3619890000.0000 ,-1.2599 ,-1.7459 ,0.4859 ,13.4800 ,0.29 ,0.4300 ,0.28 ,0.2900 ,0.0100 ,55.0000 ,0.6800 
2016-10-10,2163.6599 ,59.9950 ,55.3605 ,59.2117 ,0.0000 ,1.0000 ,2160.3899 ,2169.6001 ,2160.3899 ,2163.6599 ,2916550000.0000 ,-0.7022 ,-1.5371 ,0.8350 ,13.3800 ,0.29 ,0.4300 ,0.28 ,0.2900 ,0.0100 ,55.0000 ,0.6100 
2016-10-11,2136.7300 ,15.4250 ,48.2641 ,53.5774 ,0.0000 ,1.0000 ,2161.3501 ,2161.5601 ,2128.8401 ,2136.7300 ,3438270000.0000 ,-2.4055 ,-1.7108 ,-0.6947 ,15.3600 ,0.29 ,0.4300 ,0.28 ,0.2900 ,0.0100 ,47.0000 ,0.7500 
2016-10-12,2139.1799 ,20.2148 ,39.3382 ,47.6543 ,0.0000 ,0.0000 ,2137.6699 ,2145.3601 ,2132.7700 ,2139.1799 ,2977100000.0000 ,-3.5171 ,-2.0721 ,-1.4450 ,15.9100 ,0.29 ,0.4300 ,0.28 ,0.2900 ,0.0100 ,45.0000 ,0.6400 
2016-10-13,2132.5500 ,29.4322 ,33.1033 ,40.2352 ,0.0000 ,0.0000 ,2130.2600 ,2138.1899 ,2114.7200 ,2132.5500 ,3580450000.0000 ,-4.8768 ,-2.6330 ,-2.2438 ,16.6900 ,0.25 ,0.4100 ,0.34 ,0.2700 ,-0.0800 ,34.0000 ,0.7100 
2016-10-14,2132.9800 ,30.1419 ,31.0418 ,34.4944 ,0.0000 ,0.0000 ,2139.6799 ,2149.1899 ,2132.9800 ,2132.9800 ,3228150000.0000 ,-5.8523 ,-3.2769 ,-2.5754 ,16.1200 ,0.25 ,0.4100 ,0.34 ,0.2700 ,-0.0800 ,33.0000 ,0.6800 
2016-10-17,2126.5000 ,19.4454 ,22.9319 ,29.0256 ,0.0000 ,0.0000 ,2132.9500 ,2135.6101 ,2124.4299 ,2126.5000 ,2830390000.0000 ,-7.0667 ,-4.0348 ,-3.0319 ,16.2100 ,0.25 ,0.4100 ,0.34 ,0.2700 ,-0.0800 ,33.0000 ,0.6200 
2016-10-18,2139.6001 ,41.0698 ,28.0608 ,27.3448 ,0.0000 ,0.0000 ,2138.3101 ,2144.3799 ,2135.4900 ,2139.6001 ,3170000000.0000 ,-6.8927 ,-4.6064 ,-2.2863 ,15.2800 ,0.25 ,0.4100 ,0.34 ,0.2700 ,-0.0800 ,38.0000 ,0.6900 
2016-10-19,2144.2900 ,48.8115 ,33.7802 ,28.2576 ,0.0000 ,0.0000 ,2140.8101 ,2148.4399 ,2138.1499 ,2144.2900 ,3362670000.0000 ,-6.3036 ,-4.9459 ,-1.3578 ,14.4100 ,0.25 ,0.4100 ,0.34 ,0.2700 ,-0.0800 ,41.0000 ,0.5900 
2016-10-20,2141.3401 ,43.9420 ,36.6821 ,32.8411 ,0.0000 ,0.0000 ,2142.5100 ,2147.1799 ,2133.4399 ,2141.3401 ,3337170000.0000 ,-6.0056 ,-5.1578 ,-0.8478 ,13.7500 ,0.24 ,0.3800 ,0.38 ,0.2700 ,-0.1400 ,38.0000 ,0.5300 
2016-10-21,2141.1599 ,48.1776 ,40.2893 ,36.9172 ,0.0000 ,0.0000 ,2139.4299 ,2142.6299 ,2130.0901 ,2141.1599 ,3448850000.0000 ,-5.7181 ,-5.2699 ,-0.4482 ,13.3400 ,0.24 ,0.3800 ,0.38 ,0.2700 ,-0.1400 ,44.0000 ,0.5600 
2016-10-24,2151.3301 ,66.7092 ,49.7420 ,42.2378 ,0.0000 ,0.0000 ,2148.5000 ,2154.7900 ,2146.9099 ,2151.3301 ,3357320000.0000 ,-4.6163 ,-5.1392 ,0.5228 ,13.0200 ,0.24 ,0.3800 ,0.38 ,0.2700 ,-0.1400 ,49.0000 ,0.5900 
2016-10-25,2143.1599 ,51.8219 ,51.8925 ,47.3079 ,0.0000 ,0.0000 ,2149.7200 ,2151.4399 ,2141.9299 ,2143.1599 ,3751340000.0000 ,-4.3523 ,-4.9818 ,0.6295 ,13.4600 ,0.24 ,0.3800 ,0.38 ,0.2700 ,-0.1400 ,49.0000 ,0.6900 
2016-10-26,2139.4299 ,45.0253 ,51.1352 ,50.9232 ,0.0000 ,1.0000 ,2136.9700 ,2145.7300 ,2131.5901 ,2139.4299 ,3775200000.0000 ,-4.3934 ,-4.8641 ,0.4707 ,14.2400 ,0.24 ,0.3800 ,0.38 ,0.2700 ,-0.1400 ,43.0000 ,0.7300 
2016-10-27,2133.0400 ,33.3820 ,49.0232 ,50.6836 ,0.0000 ,1.0000 ,2144.0601 ,2147.1299 ,2132.5200 ,2133.0400 ,4204830000.0000 ,-4.8852 ,-4.8683 ,-0.0169 ,15.3600 ,0.25 ,0.4100 ,0.34 ,0.2600 ,-0.0900 ,46.0000 ,0.5500 
2016-10-28,2126.4099 ,21.3009 ,43.6479 ,47.9354 ,0.0000 ,0.0000 ,2132.2300 ,2140.7200 ,2119.3601 ,2126.4099 ,4019510000.0000 ,-5.7438 ,-5.0434 ,-0.7004 ,16.1900 ,0.25 ,0.4100 ,0.34 ,0.2600 ,-0.0900 ,33.0000 ,0.7800 
2016-10-31,2126.1499 ,24.4020 ,35.1864 ,42.6192 ,0.0000 ,0.0000 ,2129.7800 ,2133.2500 ,2125.5300 ,2126.1499 ,3922400000.0000 ,-6.3717 ,-5.3091 ,-1.0627 ,17.0600 ,0.25 ,0.4100 ,0.34 ,0.2600 ,-0.0900 ,26.0000 ,0.7500 
2016-11-01,2111.7200 ,24.3588 ,29.6938 ,36.1760 ,0.0000 ,0.0000 ,2128.6799 ,2131.4500 ,2097.8501 ,2111.7200 ,4532160000.0000 ,-7.9422 ,-5.8357 ,-2.1065 ,18.5600 ,0.25 ,0.4100 ,0.34 ,0.2600 ,-0.0900 ,22.0000 ,0.8600 
2016-11-02,2097.9399 ,6.4812 ,21.9850 ,28.9551 ,0.0000 ,0.0000 ,2109.4299 ,2111.7600 ,2094.0000 ,2097.9399 ,4248580000.0000 ,-10.1814 ,-6.7049 ,-3.4766 ,19.3200 ,0.25 ,0.4100 ,0.34 ,0.2600 ,-0.0900 ,18.0000 ,0.9900 
2016-11-03,2088.6599 ,4.9309 ,16.2948 ,22.6578 ,0.0000 ,0.0000 ,2098.8000 ,2102.5601 ,2085.2300 ,2088.6599 ,3886740000.0000 ,-12.5600 ,-7.8759 ,-4.6841 ,22.0800 ,0.24 ,0.4200 ,0.34 ,0.2500 ,-0.1100 ,14.0000 ,0.7400 
2016-11-04,2085.1799 ,1.9576 ,12.4261 ,16.9019 ,0.0000 ,0.0000 ,2083.7900 ,2099.0701 ,2083.7900 ,2085.1799 ,3837860000.0000 ,-14.5581 ,-9.2123 ,-5.3458 ,22.5100 ,0.24 ,0.4200 ,0.34 ,0.2500 ,-0.1100 ,14.0000 ,0.7000 
2016-11-07,2131.5200 ,67.2253 ,20.9908 ,16.5705 ,0.0000 ,0.0000 ,2100.5901 ,2132.0000 ,2100.5901 ,2131.5200 ,3736060000.0000 ,-12.2610 ,-9.8221 ,-2.4389 ,18.7100 ,0.24 ,0.4200 ,0.34 ,0.2500 ,-0.1100 ,34.0000 ,0.6800 
2016-11-08,2139.5601 ,78.5493 ,31.8289 ,21.7486 ,0.0000 ,0.0000 ,2129.9199 ,2146.8701 ,2123.5601 ,2139.5601 ,3916930000.0000 ,-9.6801 ,-9.7937 ,0.1135 ,18.7400 ,0.24 ,0.4200 ,0.34 ,0.2500 ,-0.1100 ,30.0000 ,0.6900 
2016-11-09,2163.2600 ,92.0750 ,48.9476 ,33.9224 ,0.0000 ,0.0000 ,2131.5601 ,2170.1001 ,2125.3501 ,2163.2600 ,6264150000.0000 ,-5.6572 ,-8.9664 ,3.3092 ,14.3800 ,0.24 ,0.4200 ,0.34 ,0.2500 ,-0.1100 ,42.0000 ,0.6100 
2016-11-10,2167.4800 ,84.9558 ,64.9526 ,48.5764 ,0.0000 ,0.0000 ,2167.4900 ,2182.3000 ,2151.1699 ,2167.4800 ,6451640000.0000 ,-2.1042 ,-7.5939 ,5.4897 ,14.7400 ,0.39 ,0.3200 ,0.29 ,0.2700 ,0.1000 ,38.0000 ,0.6000 
2016-11-11,2164.4500 ,81.8799 ,80.9371 ,64.9458 ,0.0000 ,1.0000 ,2162.7100 ,2165.9199 ,2152.4900 ,2164.4500 ,4988050000.0000 ,0.4617 ,-5.9828 ,6.4445 ,14.1700 ,0.39 ,0.3200 ,0.29 ,0.2700 ,0.1000 ,48.0000 ,0.5300 
2016-11-14,2164.2000 ,81.6261 ,83.8172 ,76.5690 ,0.0000 ,1.0000 ,2165.6399 ,2171.3601 ,2156.0801 ,2164.2000 ,5367200000.0000 ,2.4469 ,-4.2969 ,6.7437 ,14.4800 ,0.39 ,0.3200 ,0.29 ,0.2700 ,0.1000 ,57.0000 ,0.5700 
2016-11-15,2180.3899 ,98.0610 ,87.7196 ,84.1579 ,1.0000 ,1.0000 ,2168.2900 ,2180.8401 ,2166.3799 ,2180.3899 ,4543860000.0000 ,5.2658 ,-2.3843 ,7.6501 ,13.3700 ,0.39 ,0.3200 ,0.29 ,0.2700 ,0.1000 ,63.0000 ,0.5100 
2016-11-16,2176.9399 ,94.5588 ,88.2163 ,86.5844 ,1.0000 ,1.0000 ,2177.5300 ,2179.2200 ,2172.2000 ,2176.9399 ,3830590000.0000 ,7.1391 ,-0.4796 ,7.6188 ,13.7200 ,0.39 ,0.3200 ,0.29 ,0.2700 ,0.1000 ,60.0000 ,0.6300 
2016-11-17,2187.1201 ,99.0986 ,91.0449 ,88.9936 ,1.0000 ,1.0000 ,2178.6101 ,2188.0601 ,2176.6499 ,2187.1201 ,3809160000.0000 ,9.3376 ,1.4838 ,7.8538 ,13.3500 ,0.47 ,0.2700 ,0.27 ,0.2900 ,0.2000 ,63.0000 ,0.6500 
2016-11-18,2181.8999 ,92.4694 ,93.1628 ,90.8080 ,1.0000 ,1.0000 ,2186.8501 ,2189.8899 ,2180.3799 ,2181.8999 ,3572400000.0000 ,10.5372 ,3.2945 ,7.2427 ,12.8500 ,0.47 ,0.2700 ,0.27 ,0.2900 ,0.2000 ,61.0000 ,0.6800 
2016-11-21,2198.1799 ,99.5475 ,96.7470 ,93.6516 ,1.0000 ,1.0000 ,2186.4299 ,2198.7000 ,2186.4299 ,2198.1799 ,3607010000.0000 ,12.6557 ,5.1667 ,7.4889 ,12.4200 ,0.47 ,0.2700 ,0.27 ,0.2900 ,0.2000 ,68.0000 ,0.5700 
2016-11-22,2202.9399 ,98.4628 ,96.8274 ,95.5791 ,1.0000 ,1.0000 ,2201.5601 ,2204.8000 ,2194.5100 ,2202.9399 ,3957940000.0000 ,14.5509 ,7.0436 ,7.5074 ,12.4100 ,0.47 ,0.2700 ,0.27 ,0.2900 ,0.2000 ,67.0000 ,0.6300 
2016-11-23,2204.7200 ,99.9338 ,97.9024 ,97.1589 ,1.0000 ,1.0000 ,2198.5500 ,2204.7200 ,2194.5100 ,2204.7200 ,3418640000.0000 ,16.0120 ,8.8373 ,7.1747 ,12.4300 ,0.47 ,0.2700 ,0.27 ,0.2900 ,0.2000 ,70.0000 ,0.6000 
